,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
6188,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/1/2021,8863,-9.714285714,8.857142857,83.42857143,-15,-39.85714286,8.857142857
6189,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/2/2021,8816,-11.85714286,14.28571429,70.42857143,-16.71428571,-37.71428571,10.14285714
6190,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/3/2021,8657,-19.14285714,10.85714286,55.85714286,-23.42857143,-38.42857143,11.57142857
6191,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/4/2021,8563,-23.28571429,8.142857143,39.28571429,-27.42857143,-38.71428571,12.14285714
6192,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/5/2021,8498,-30.57142857,4,18.71428571,-32.85714286,-40.14285714,13
6193,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/6/2021,8691,-42.14285714,-12.28571429,-2.571428571,-42.14285714,-45.28571429,15.28571429
6194,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/7/2021,8804,-48.42857143,-22.85714286,-20.14285714,-47.14285714,-45.14285714,16
6195,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/8/2021,8960,-41,-10.14285714,-15.57142857,-40.85714286,-39,14.57142857
6196,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/9/2021,9270,-38.85714286,-6.857142857,-13.57142857,-38.57142857,-36.71428571,13.85714286
6197,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/10/2021,9612,-38.42857143,-6.571428571,-12.85714286,-38,-36.14285714,13.71428571
6198,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/11/2021,9629,-41,-10,-15,-39,-35,13.85714286
6199,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/12/2021,9744,-40.85714286,-13,-16.85714286,-39.42857143,-33.42857143,13.57142857
6200,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/13/2021,9611,-36.28571429,-4.714285714,-16.28571429,-36.71428571,-28,11.71428571
6201,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/14/2021,9667,-37.85714286,-6,-18.14285714,-37.85714286,-28,11.42857143
6202,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/15/2021,9810,-40.71428571,-8.857142857,-24,-39.85714286,-28.71428571,11.42857143
6203,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/16/2021,9990,-41.14285714,-9.857142857,-23,-40.71428571,-29.42857143,11.14285714
6204,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/17/2021,10233,-41.71428571,-10.71428571,-25,-42.71428571,-30.71428571,10.85714286
6205,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/18/2021,10214,-42.71428571,-12.28571429,-26,-43.28571429,-31.71428571,10.85714286
6206,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/19/2021,10095,-43,-13,-24,-43.14285714,-32.14285714,10.57142857
6207,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/20/2021,10105,-43.28571429,-13.85714286,-23,-43.28571429,-32.42857143,10.57142857
6208,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/21/2021,9968,-43.28571429,-14,-22.28571429,-43.28571429,-32.42857143,10.57142857
6209,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/22/2021,10106,-41.85714286,-12.57142857,-17.71428571,-42.14285714,-31.71428571,10.42857143
6210,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/23/2021,10340,-41.71428571,-12.14285714,-18.71428571,-42.14285714,-31.14285714,10.42857143
6211,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/24/2021,10405,-41.71428571,-12,-19.71428571,-42.28571429,-31,10.57142857
6212,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/25/2021,10103,-41.28571429,-11.42857143,-19,-41.71428571,-30.57142857,10.42857143
6213,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/26/2021,9846,-41.42857143,-11.42857143,-21.57142857,-41.85714286,-30.57142857,10.71428571
6214,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/27/2021,9373,-41,-10.85714286,-21.71428571,-41.28571429,-30.28571429,10.71428571
6215,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/28/2021,9078,-40.42857143,-10,-20.85714286,-40.71428571,-30,10.71428571
6216,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/29/2021,9029,-40.28571429,-9.571428571,-22.14285714,-40.85714286,-30,10.71428571
6217,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/30/2021,8895,-39,-8.571428571,-18.14285714,-39.57142857,-29.57142857,10.28571429
6218,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,1/31/2021,8909,-38.14285714,-7.857142857,-17.57142857,-39.28571429,-29.28571429,10.14285714
6219,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/1/2021,8679,-37.42857143,-7.428571429,-18.14285714,-39.14285714,-29,9.857142857
6220,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/2/2021,8614,-36.28571429,-6.428571429,-15.85714286,-38.14285714,-28.57142857,9.428571429
6221,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/3/2021,8630,-35.28571429,-6.142857143,-13.14285714,-37,-28.28571429,9
6222,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/4/2021,8543,-34.42857143,-6.285714286,-10.42857143,-36,-28,8.571428571
6223,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/5/2021,8347,-33.42857143,-6,-6.142857143,-34.42857143,-27.57142857,8.142857143
6224,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/6/2021,8142,-32.57142857,-5.857142857,-2.714285714,-32.42857143,-27.14285714,7.714285714
6225,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/7/2021,7803,-30.57142857,-4.714285714,2.571428571,-29.42857143,-26.57142857,7.142857143
6226,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/8/2021,7564,-30.71428571,-5.142857143,1.857142857,-29.28571429,-26.57142857,7.142857143
6227,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/9/2021,7226,-30.85714286,-5.428571429,1.142857143,-29,-26.57142857,7.142857143
6228,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/10/2021,7217,-30.85714286,-5.285714286,0,-29,-26.42857143,7.142857143
6229,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/11/2021,6964,-31.14285714,-4.857142857,-4.285714286,-29.28571429,-26.28571429,7.285714286
6230,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/12/2021,6793,-31.28571429,-4.428571429,-6.285714286,-29.28571429,-26.42857143,7.428571429
6231,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/13/2021,6717,-32.57142857,-4.714285714,-14.57142857,-31.57142857,-26.85714286,8.142857143
6232,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/14/2021,6752,-32,-4.714285714,-15.42857143,-31.71428571,-27,8.285714286
6233,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/15/2021,6746,-32.57142857,-5.285714286,-15.57142857,-31.71428571,-27.42857143,8.571428571
6234,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/16/2021,6660,-32.28571429,-4.857142857,-13.28571429,-30.85714286,-27.14285714,8.571428571
6235,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/17/2021,6531,-32.85714286,-4.857142857,-14.42857143,-30.42857143,-26.85714286,8.714285714
6236,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/18/2021,6465,-32.57142857,-4.714285714,-11.14285714,-29.42857143,-26.57142857,8.714285714
6237,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/19/2021,6500,-32.42857143,-4.714285714,-8.571428571,-28.71428571,-26,8.571428571
6238,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/20/2021,6598,-30.71428571,-3.857142857,1.285714286,-25.57142857,-25.42857143,7.857142857
6239,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/21/2021,6367,-30.57142857,-3.285714286,7.857142857,-23,-25,7.571428571
6240,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/22/2021,6342,-29.14285714,-1.571428571,13,-21.57142857,-23.85714286,7
6241,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/23/2021,6198,-28.57142857,-0.857142857,16.14285714,-21,-23.57142857,6.714285714
6242,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/24/2021,6169,-27.71428571,-0.142857143,19.57142857,-20.42857143,-23.42857143,6.571428571
6243,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/25/2021,6134,-27.28571429,0.428571429,21.57142857,-19.42857143,-23.42857143,6.428571429
6244,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/26/2021,6239,-26.85714286,1.142857143,22.71428571,-18.71428571,-23.28571429,6.285714286
6245,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/27/2021,6304,-26.57142857,2,21.42857143,-18.42857143,-23,6.285714286
6246,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,2/28/2021,6264,-25.85714286,3,23.14285714,-17.14285714,-22.71428571,6.142857143
6247,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/1/2021,6273,-25.57142857,3.857142857,23.42857143,-16.28571429,-22.71428571,6.142857143
6248,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/2/2021,6265,-25.42857143,4.285714286,22.85714286,-16,-22.57142857,6.142857143
6249,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/3/2021,6259,-25.28571429,4.428571429,23.28571429,-15.42857143,-22.57142857,6.142857143
6250,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/4/2021,6354,-25.28571429,4.428571429,22.71428571,-16,-22.42857143,6.142857143
6251,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/5/2021,6387,-25.57142857,4.142857143,20.14285714,-16.28571429,-22.57142857,6.285714286
6252,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/6/2021,6585,-25.85714286,3.857142857,19.42857143,-17,-22.71428571,6.428571429
6253,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/7/2021,6649,-26.42857143,3.285714286,17.42857143,-18.42857143,-22.85714286,6.571428571
6254,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/8/2021,6621,-26.42857143,2.428571429,16.85714286,-19.28571429,-23.85714286,6.857142857
6255,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/9/2021,6606,-27.14285714,1.285714286,15.85714286,-20.28571429,-25.14285714,7.285714286
6256,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/10/2021,6768,-28.14285714,0.714285714,10.71428571,-21.85714286,-25.71428571,7.714285714
6257,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/11/2021,7088,-28.42857143,0.714285714,9.285714286,-22.28571429,-25.85714286,7.857142857
6258,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/12/2021,7220,-28.42857143,0.857142857,9.857142857,-22.71428571,-25.85714286,7.857142857
6259,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/13/2021,7411,-28.57142857,1,9.285714286,-23.28571429,-26,7.857142857
6260,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/14/2021,7557,-28.85714286,1.285714286,7.714285714,-23.71428571,-26.14285714,8
6261,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/15/2021,7636,-30.57142857,1.142857143,4.142857143,-24.57142857,-25.57142857,8.142857143
6262,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/16/2021,7734,-31.57142857,1.285714286,1.428571429,-25.14285714,-24.85714286,8.142857143
6263,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/17/2021,7794,-31.85714286,1.714285714,3.714285714,-24.85714286,-24.57142857,8
6264,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/18/2021,7986,-33.57142857,0.714285714,-1.285714286,-26.14285714,-25,8.428571429
6265,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/19/2021,8156,-33.85714286,0.571428571,-3.857142857,-27,-25.14285714,8.714285714
6266,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/20/2021,8473,-36.14285714,-0.714285714,-11.42857143,-29.57142857,-26,9.714285714
6267,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/21/2021,8727,-39.71428571,-2.714285714,-22.57142857,-33.57142857,-27.71428571,10.71428571
6268,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/22/2021,8711,-39.57142857,-2.571428571,-22.71428571,-33.57142857,-27.85714286,10.85714286
6269,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/23/2021,8913,-39.57142857,-2.428571429,-24.14285714,-33.71428571,-28,11
6270,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/24/2021,9068,-39.57142857,-2.142857143,-24.42857143,-33.85714286,-28.28571429,11.14285714
6271,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/25/2021,9411,-38.85714286,-1.285714286,-20.57142857,-32.85714286,-28.28571429,11
6272,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/26/2021,9623,-39,-0.142857143,-18.14285714,-32,-28.57142857,11
6273,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/27/2021,10027,-36.71428571,3.142857143,-9.714285714,-28.14285714,-28,10.14285714
6274,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/28/2021,10302,-33.28571429,5.571428571,3.714285714,-23.85714286,-25.14285714,9.142857143
6275,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/29/2021,10332,-34.42857143,5.285714286,5.285714286,-24.14285714,-26.28571429,9.428571429
6276,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/30/2021,10402,-35.14285714,5.857142857,7.714285714,-23.85714286,-27.42857143,9.714285714
6277,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,3/31/2021,10325,-35.71428571,6.428571429,8.714285714,-23.14285714,-28.57142857,10
6278,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/1/2021,10636,-35.57142857,8.428571429,11,-22,-29.71428571,10.14285714
6279,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/2/2021,10801,-35.71428571,10.42857143,11.71428571,-21.85714286,-31.28571429,10.42857143
6280,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/3/2021,11056,-37.57142857,10,6.571428571,-25.28571429,-33.28571429,11.14285714
6281,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/4/2021,11483,-42.28571429,1,-4.142857143,-31.71428571,-35.42857143,11.85714286
6282,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/5/2021,11557,-46.85714286,-8.428571429,-4.285714286,-35.14285714,-41,12.85714286
6283,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/6/2021,11496,-46.85714286,-9.571428571,-4.857142857,-33.28571429,-41.28571429,12.71428571
6284,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/7/2021,11443,-47.42857143,-11,-7.714285714,-33.28571429,-41,12.71428571
6285,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/8/2021,11789,-48.14285714,-13.14285714,-9.857142857,-34.42857143,-40.42857143,12.71428571
6286,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/9/2021,12047,-49,-16.14285714,-10.71428571,-34.71428571,-39.28571429,12.57142857
6287,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/10/2021,12409,-49,-18.28571429,-8.285714286,-32.71428571,-38,12.28571429
6288,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/11/2021,12556,-46.42857143,-11.57142857,-3.571428571,-27.71428571,-37.57142857,12
6289,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/12/2021,12570,-39.57142857,-1,-1,-22.42857143,-30.42857143,10.28571429
6290,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/13/2021,12907,-38,0.428571429,0.714285714,-23.42857143,-28.71428571,9.857142857
6291,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/14/2021,13024,-36.42857143,1.285714286,4.428571429,-23.14285714,-27.71428571,9.428571429
6292,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/15/2021,13335,-35.57142857,1.571428571,4.571428571,-22.85714286,-26.85714286,9.142857143
6293,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/16/2021,13524,-35.14285714,1.571428571,2,-22.85714286,-26.28571429,9.142857143
6294,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/17/2021,13692,-34,2.142857143,2.571428571,-22.57142857,-25.42857143,8.857142857
6295,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/18/2021,14068,-33.57142857,3,0,-22.85714286,-25.71428571,9
6296,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/19/2021,13863,-34.28571429,2.571428571,-3.571428571,-23.57142857,-25.85714286,9.428571429
6297,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/20/2021,14034,-34,2.714285714,-2.428571429,-23.14285714,-25.57142857,9.428571429
6298,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/21/2021,14129,-33.57142857,3.142857143,-0.714285714,-22.57142857,-25.14285714,9.285714286
6299,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/22/2021,14235,-33.85714286,2.857142857,-4,-22.85714286,-25.14285714,9.571428571
6300,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/23/2021,14573,-33.85714286,2.857142857,-5.714285714,-23,-25.28571429,9.714285714
6301,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/24/2021,14537,-33.85714286,3.285714286,-6,-22.42857143,-25.42857143,9.857142857
6302,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/25/2021,14906,-32.14285714,3.428571429,4.285714286,-19.42857143,-24.71428571,9.285714286
6303,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/26/2021,14871,-31,4,10.85714286,-17.85714286,-24.14285714,8.857142857
6304,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/27/2021,14675,-30.28571429,4.571428571,13.28571429,-16.57142857,-23.85714286,8.571428571
6305,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/28/2021,14887,-29.42857143,5.714285714,15.14285714,-15.57142857,-23.71428571,8.285714286
6306,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/29/2021,14952,-27.71428571,7.285714286,23.14285714,-13.28571429,-23.28571429,7.571428571
6307,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,4/30/2021,15214,-25.71428571,10.71428571,31.57142857,-10.28571429,-22.71428571,6.714285714
6308,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/1/2021,15057,-27.57142857,5.428571429,36,-10.71428571,-26.42857143,6.857142857
6309,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/2/2021,15225,-27.28571429,7.857142857,34.28571429,-10.57142857,-26.42857143,6.714285714
6310,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/3/2021,14385,-26.85714286,9.428571429,31.14285714,-9.857142857,-26.42857143,6.571428571
6311,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/4/2021,14147,-26.28571429,10.14285714,32.42857143,-9,-26.28571429,6.428571429
6312,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/5/2021,13875,-26.71428571,9.714285714,27.85714286,-9.428571429,-26.28571429,6.571428571
6313,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/6/2021,13652,-26.57142857,10,27.71428571,-9,-26,6.571428571
6314,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/7/2021,13832,-26.57142857,8.142857143,27.42857143,-9.428571429,-25.57142857,6.571428571
6315,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/8/2021,13667,-23,14.28571429,28.57142857,-6.142857143,-21.14285714,5.714285714
6316,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/9/2021,13826,-21.71428571,13.85714286,32.85714286,-5.142857143,-20.14285714,5.285714286
6317,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/10/2021,13529,-20.85714286,13,38.42857143,-4.571428571,-19.85714286,5
6318,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/11/2021,13263,-20.28571429,12.57142857,39.14285714,-4.571428571,-19.57142857,4.857142857
6319,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/12/2021,12958,-19.28571429,12.85714286,41.85714286,-3.857142857,-19.28571429,4.714285714
6320,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/13/2021,12453,-18.71428571,12.42857143,41,-3.428571429,-19.28571429,4.714285714
6321,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/14/2021,12345,-18.14285714,12.28571429,41.42857143,-2.714285714,-19.42857143,4.714285714
6322,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/15/2021,12334,-18.14285714,12,37.57142857,-3,-19.71428571,5
6323,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/16/2021,12383,-17.14285714,12.14285714,39.57142857,-1.714285714,-19.85714286,5
6324,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/17/2021,11784,-16.85714286,12.57142857,39.28571429,-0.857142857,-19.57142857,5
6325,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/18/2021,11488,-16.42857143,13,39.71428571,-0.142857143,-19.42857143,5
6326,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/19/2021,11206,-15.85714286,13.14285714,42.85714286,0.714285714,-19.14285714,4.714285714
6327,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/20/2021,11123,-15.42857143,13.85714286,43.85714286,0.857142857,-18.71428571,4.571428571
6328,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/21/2021,11140,-14.57142857,14.42857143,46.14285714,1.714285714,-18.14285714,4.285714286
6329,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/22/2021,11173,-12.71428571,14.42857143,52.42857143,4,-17.28571429,3.571428571
6330,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/23/2021,11207,-11.71428571,14.57142857,52.28571429,4.571428571,-16.85714286,3.285714286
6331,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/24/2021,10894,-11.28571429,14.57142857,53.14285714,5,-17,3.285714286
6332,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/25/2021,10598,-11.14285714,14.71428571,52.42857143,5.142857143,-17,3.285714286
6333,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/26/2021,10572,-10.57142857,15.14285714,52.85714286,5.857142857,-17,3.285714286
6334,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/27/2021,10388,-9.714285714,15.71428571,54.85714286,7,-17.14285714,3.142857143
6335,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/28/2021,10074,-8.714285714,16.85714286,57.85714286,8,-17,3
6336,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/29/2021,10122,-7.857142857,18.14285714,59.28571429,9.714285714,-17,3
6337,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/30/2021,9999,-6.714285714,20,60.57142857,10,-16.85714286,3.142857143
6338,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,5/31/2021,9738,-5.142857143,22,64.42857143,10.57142857,-16.71428571,3
6339,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/1/2021,9356,-2.285714286,25.28571429,73,12.28571429,-16.85714286,2.714285714
6340,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/2/2021,9207,-2.142857143,20,90.14285714,13.28571429,-23.71428571,3.571428571
6341,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/3/2021,9092,-0.714285714,22.14285714,95,14.57142857,-23.57142857,3.428571429
6342,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/4/2021,9105,-0.142857143,22.85714286,97.85714286,14.85714286,-23.71428571,3.428571429
6343,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/5/2021,8976,0.285714286,22.71428571,99.85714286,14.71428571,-23.85714286,3.428571429
6344,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/6/2021,8966,0.428571429,22.28571429,101.1428571,16.85714286,-23.42857143,3.142857143
6345,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/7/2021,8835,0.571428571,22.14285714,101,17.57142857,-23.42857143,3.142857143
6346,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/8/2021,8719,-0.571428571,20.14285714,97.42857143,17.28571429,-23.42857143,3.285714286
6347,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/9/2021,8560,0.285714286,26.28571429,80.57142857,17.14285714,-16.85714286,2.571428571
6348,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/10/2021,8276,-0.285714286,24.42857143,78,17.14285714,-17.14285714,2.714285714
6349,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/11/2021,8234,-0.428571429,23.57142857,75.85714286,17.42857143,-17.42857143,2.714285714
6350,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/12/2021,8251,-1,22.85714286,73,17.28571429,-17.71428571,2.714285714
6351,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/13/2021,8095,-0.428571429,23,73.42857143,17.71428571,-17.57142857,2.428571429
6352,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/14/2021,7899,-0.285714286,22.14285714,77.14285714,18.14285714,-18.42857143,2.285714286
6353,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/15/2021,7763,0.142857143,21.85714286,81.71428571,18.71428571,-19.14285714,2.142857143
6354,Calabria,ChIJCxVihNKQPxMRcSMmPSQdpJE,6/16/2021,7417,0.714285714,21.71428571,88.42857143,19.71428571,-19.71428571,1.714285714
