,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
14196,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/1/2021,11753,-37,-15.57142857,-9.857142857,-45,-52,15.42857143
14197,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/2/2021,11847,-38.14285714,-10.14285714,-12.85714286,-45.57142857,-50,17.14285714
14198,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/3/2021,11649,-41.71428571,-7.714285714,-15.71428571,-46.85714286,-50.28571429,18.57142857
14199,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/4/2021,11693,-44.85714286,-9.714285714,-16.42857143,-47,-50.71428571,19.28571429
14200,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/5/2021,11794,-51.71428571,-13.85714286,-24.28571429,-49,-52,20.71428571
14201,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/6/2021,11830,-61.57142857,-27.28571429,-35.85714286,-54.14285714,-57.28571429,23.85714286
14202,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/7/2021,12365,-63.42857143,-33.28571429,-40,-53.28571429,-54.42857143,23.85714286
14203,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/8/2021,12576,-54,-19.42857143,-31.42857143,-45.14285714,-45.71428571,20.42857143
14204,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/9/2021,12890,-50.85714286,-15.14285714,-25.85714286,-41.42857143,-42,19.28571429
14205,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/10/2021,12885,-50.42857143,-14.85714286,-27.42857143,-41.57142857,-41.28571429,19.28571429
14206,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/11/2021,12919,-49.42857143,-17.85714286,-30.28571429,-40.57142857,-37.57142857,18.42857143
14207,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/12/2021,12918,-44.42857143,-17.85714286,-26.14285714,-36.85714286,-33,16.71428571
14208,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/13/2021,12798,-36.85714286,-9.571428571,-19.85714286,-30.57142857,-24.42857143,13.14285714
14209,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/14/2021,12863,-37.85714286,-11.42857143,-20.42857143,-30.85714286,-24,12.71428571
14210,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/15/2021,12879,-38.71428571,-13,-22.14285714,-31.28571429,-23.85714286,12.28571429
14211,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/16/2021,12983,-36,-12.71428571,-16.57142857,-29.57142857,-23.57142857,11.14285714
14212,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/17/2021,12738,-36.14285714,-12.85714286,-15.71428571,-29.85714286,-24.42857143,10.85714286
14213,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/18/2021,12685,-39.42857143,-14.57142857,-16,-31,-25.42857143,10.85714286
14214,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/19/2021,12585,-42.42857143,-16.28571429,-17.14285714,-32,-26.28571429,11
14215,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/20/2021,12331,-45.42857143,-17.42857143,-20.71428571,-33.28571429,-27,11.42857143
14216,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/21/2021,12180,-47.85714286,-18,-23.85714286,-34.28571429,-27.28571429,11.85714286
14217,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/22/2021,12090,-50.71428571,-18.85714286,-27.85714286,-35.71428571,-27.42857143,12.57142857
14218,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/23/2021,11898,-53.85714286,-19.71428571,-36.71428571,-38.42857143,-28,13.71428571
14219,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/24/2021,11756,-53.42857143,-19,-36,-38,-27.42857143,13.71428571
14220,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/25/2021,11573,-52.85714286,-18.28571429,-35.28571429,-37.42857143,-27.14285714,13.71428571
14221,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/26/2021,11490,-52.14285714,-17.57142857,-31.71428571,-36.71428571,-27,13.42857143
14222,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/27/2021,11392,-51.57142857,-17.14285714,-29.57142857,-36.14285714,-26.85714286,13.28571429
14223,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/28/2021,11360,-51.14285714,-16.71428571,-28.14285714,-35.85714286,-26.57142857,13.14285714
14224,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/29/2021,11371,-50.42857143,-15.71428571,-26.42857143,-35.28571429,-26.28571429,12.85714286
14225,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/30/2021,11294,-49.14285714,-14.57142857,-20.28571429,-33.71428571,-25.71428571,12.28571429
14226,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,1/31/2021,11333,-49.14285714,-14.71428571,-22.14285714,-34,-25.71428571,12.28571429
14227,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/1/2021,11309,-46.57142857,-14.42857143,-18.42857143,-32.57142857,-25.28571429,11.71428571
14228,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/2/2021,11226,-44.42857143,-14.14285714,-18.57142857,-31.71428571,-24.71428571,11.42857143
14229,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/3/2021,11180,-42.57142857,-14.14285714,-20.71428571,-31.28571429,-24.28571429,11
14230,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/4/2021,11261,-40.42857143,-13.71428571,-20,-30.14285714,-23.85714286,10.57142857
14231,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/5/2021,11055,-38.42857143,-13.42857143,-18.71428571,-28.71428571,-23.42857143,10.14285714
14232,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/6/2021,10872,-36.14285714,-13.14285714,-17.28571429,-27.14285714,-22.71428571,9.428571429
14233,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/7/2021,10787,-33.85714286,-12.71428571,-17.28571429,-26.71428571,-21.85714286,9
14234,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/8/2021,10742,-34.42857143,-12.85714286,-20.28571429,-27,-21.85714286,9.142857143
14235,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/9/2021,10546,-34.57142857,-12.85714286,-23,-27.14285714,-21.85714286,9.285714286
14236,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/10/2021,10319,-34.57142857,-12.14285714,-22.85714286,-26.85714286,-21.71428571,9.428571429
14237,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/11/2021,10237,-34.28571429,-11.42857143,-23.14285714,-26.57142857,-21.57142857,9.428571429
14238,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/12/2021,10185,-34.14285714,-11,-24.42857143,-26.85714286,-21.42857143,9.428571429
14239,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/13/2021,10021,-34,-10.57142857,-25.85714286,-27.42857143,-21.57142857,9.571428571
14240,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/14/2021,9771,-31.14285714,-8.857142857,-13.85714286,-24,-20.85714286,8.857142857
14241,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/15/2021,9759,-30.42857143,-8.142857143,-9.142857143,-24.57142857,-21.85714286,9
14242,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/16/2021,9471,-29.71428571,-7.571428571,-2.714285714,-24.85714286,-22.85714286,9
14243,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/17/2021,9412,-29,-7.428571429,1.142857143,-25.14285714,-23.85714286,9
14244,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/18/2021,9410,-29.14285714,-7.571428571,2.285714286,-25.28571429,-23.85714286,9
14245,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/19/2021,9361,-29,-7.285714286,4.571428571,-24.85714286,-23.85714286,9
14246,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/20/2021,9252,-28.85714286,-7,8.714285714,-23.85714286,-23.28571429,8.857142857
14247,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/21/2021,9274,-29.57142857,-7.285714286,6.571428571,-24.28571429,-23.28571429,8.857142857
14248,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/22/2021,9291,-29.85714286,-7,3.857142857,-23.42857143,-21.85714286,8.714285714
14249,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/23/2021,9171,-30.14285714,-6.714285714,0.857142857,-22.57142857,-20.57142857,8.571428571
14250,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/24/2021,9317,-29.85714286,-6.285714286,4.142857143,-21.28571429,-19.14285714,8.285714286
14251,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/25/2021,9640,-29.28571429,-6,9.428571429,-20.57142857,-18.85714286,8.142857143
14252,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/26/2021,9875,-28.71428571,-5.714285714,14.57142857,-20,-18.57142857,7.857142857
14253,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/27/2021,9985,-28.28571429,-5.428571429,16.85714286,-19.42857143,-18.42857143,7.571428571
14254,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,2/28/2021,10082,-27.28571429,-4.714285714,21,-18.14285714,-18.14285714,7.285714286
14255,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/1/2021,10162,-26.71428571,-4.142857143,24.57142857,-17.85714286,-18.14285714,7.142857143
14256,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/2/2021,10206,-26.42857143,-3.714285714,27.57142857,-17.57142857,-18,7
14257,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/3/2021,10555,-26.28571429,-3.285714286,27.28571429,-17.28571429,-18,7
14258,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/4/2021,10940,-26,-2.714285714,25.14285714,-17,-18,7
14259,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/5/2021,11393,-25.85714286,-2,23,-16.71428571,-18,7
14260,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/6/2021,11686,-27.85714286,-2.142857143,17.85714286,-18.42857143,-18.42857143,7.714285714
14261,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/7/2021,11848,-30.71428571,-2.714285714,13.42857143,-20.28571429,-19.14285714,8.428571429
14262,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/8/2021,12037,-33.14285714,-2.857142857,11.42857143,-21.71428571,-19.85714286,9
14263,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/9/2021,12210,-35.85714286,-3.285714286,7.571428571,-23.42857143,-20.71428571,9.714285714
14264,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/10/2021,12671,-38.42857143,-3.285714286,5.428571429,-25,-21.57142857,10.28571429
14265,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/11/2021,13174,-41.14285714,-3.142857143,2.857142857,-26.85714286,-22.42857143,10.85714286
14266,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/12/2021,13741,-43.14285714,-2,-0.428571429,-28.57142857,-23.14285714,11.57142857
14267,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/13/2021,14175,-43.42857143,-1,0.857142857,-29,-23.57142857,11.71428571
14268,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/14/2021,14341,-45.42857143,-1.428571429,-8,-31.42857143,-24.14285714,12.42857143
14269,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/15/2021,14438,-48.28571429,-4.285714286,-13.42857143,-33.85714286,-25.42857143,13.14285714
14270,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/16/2021,14774,-50.57142857,-6,-17.42857143,-36.14285714,-26.71428571,13.85714286
14271,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/17/2021,15002,-52.71428571,-7.714285714,-21.28571429,-38.28571429,-27.85714286,14.57142857
14272,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/18/2021,15526,-54.71428571,-9.285714286,-23.85714286,-40.14285714,-28.85714286,15.28571429
14273,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/19/2021,15863,-57,-11.85714286,-25.14285714,-42,-30,16
14274,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/20/2021,16184,-59.57142857,-14.14285714,-31.57142857,-44.42857143,-31.28571429,16.85714286
14275,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/21/2021,16145,-60.71428571,-15.57142857,-30.85714286,-45.28571429,-32.42857143,17.14285714
14276,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/22/2021,16369,-59.57142857,-13.85714286,-29,-44.42857143,-32,17
14277,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/23/2021,16280,-58.57142857,-12.71428571,-27,-43.57142857,-31.71428571,16.71428571
14278,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/24/2021,16740,-57.85714286,-11.28571429,-24.71428571,-43,-31.42857143,16.57142857
14279,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/25/2021,15968,-57.14285714,-10.28571429,-22.28571429,-42.28571429,-31.28571429,16.42857143
14280,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/26/2021,16020,-56.71428571,-9.571428571,-20,-42,-31.14285714,16.28571429
14281,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/27/2021,15851,-56,-8.571428571,-18.42857143,-41.14285714,-30.85714286,16
14282,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/28/2021,15626,-55.42857143,-8.142857143,-17,-40.42857143,-30.28571429,15.85714286
14283,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/29/2021,15506,-54.71428571,-7.571428571,-14.28571429,-40.14285714,-30.14285714,15.57142857
14284,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/30/2021,15373,-54,-6.714285714,-10.71428571,-39.57142857,-29.85714286,15.42857143
14285,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,3/31/2021,15197,-53.14285714,-6.142857143,-8.142857143,-38.85714286,-29.71428571,15
14286,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/1/2021,14816,-52,-3.428571429,-5.571428571,-38.14285714,-29.71428571,14.57142857
14287,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/2/2021,14304,-50.85714286,0.142857143,-3.714285714,-37.71428571,-30.57142857,14.57142857
14288,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/3/2021,14032,-50.28571429,2.428571429,-2.857142857,-37.57142857,-31.71428571,14.42857143
14289,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/4/2021,13760,-51.28571429,-4.714285714,-2.857142857,-37.42857143,-31.85714286,13.85714286
14290,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/5/2021,13410,-55.85714286,-13.14285714,-3,-40.85714286,-39.71428571,15.85714286
14291,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/6/2021,13322,-57.28571429,-14.85714286,-11.71428571,-42.57142857,-40.42857143,16.28571429
14292,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/7/2021,12962,-57.85714286,-15.57142857,-15.71428571,-43,-40,16.42857143
14293,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/8/2021,12240,-58.42857143,-18.14285714,-16.85714286,-43,-39.14285714,16.42857143
14294,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/9/2021,11731,-59.14285714,-20.71428571,-18.57142857,-42.85714286,-37.42857143,16
14295,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/10/2021,11422,-59.14285714,-22.71428571,-16.85714286,-42.28571429,-35.57142857,15.85714286
14296,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/11/2021,11111,-58.57142857,-16,-20.85714286,-43.57142857,-35.71428571,16.71428571
14297,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/12/2021,10987,-53.14285714,-7.428571429,-27,-39.28571429,-26.71428571,14.42857143
14298,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/13/2021,10529,-50.42857143,-5,-22.71428571,-36.42857143,-24.57142857,13.57142857
14299,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/14/2021,10326,-48.28571429,-4.142857143,-18.28571429,-34.14285714,-23.42857143,12.85714286
14300,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/15/2021,10245,-46.57142857,-3.571428571,-16.71428571,-32.57142857,-22.42857143,12.28571429
14301,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/16/2021,9885,-44.71428571,-3.571428571,-13.14285714,-30.42857143,-21.42857143,11.71428571
14302,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/17/2021,9732,-43,-2.714285714,-8.571428571,-28.28571429,-20.28571429,11.14285714
14303,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/18/2021,9498,-41.14285714,-0.857142857,-2,-25.28571429,-19.28571429,10.28571429
14304,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/19/2021,9395,-40.28571429,0,3.857142857,-24,-18.85714286,10
14305,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/20/2021,8958,-39.71428571,-0.142857143,9.714285714,-23,-18.57142857,9.571428571
14306,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/21/2021,8902,-39.71428571,-0.285714286,9.428571429,-23,-18.42857143,9.571428571
14307,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/22/2021,8756,-39.57142857,-0.142857143,10.14285714,-22.85714286,-18.14285714,9.571428571
14308,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/23/2021,8631,-39.28571429,-0.285714286,11.57142857,-22.57142857,-18,9.428571429
14309,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/24/2021,8451,-38.85714286,-0.142857143,14.28571429,-22,-17.85714286,9.142857143
14310,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/25/2021,8301,-38,-0.142857143,20.42857143,-20.14285714,-17.28571429,8.714285714
14311,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/26/2021,8265,-36,0.142857143,21.14285714,-19.57142857,-17,8.285714286
14312,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/27/2021,8044,-34.28571429,0.285714286,18.85714286,-19,-16.71428571,8.142857143
14313,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/28/2021,8128,-32,0.571428571,22,-17.71428571,-16.28571429,7.714285714
14314,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/29/2021,7627,-30.57142857,0.857142857,19,-17.14285714,-16.14285714,7.428571429
14315,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,4/30/2021,7578,-28.57142857,3.285714286,19.14285714,-16.28571429,-15.85714286,7
14316,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/1/2021,7364,-29,-2.571428571,23.42857143,-17.28571429,-20.42857143,7.142857143
14317,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/2/2021,7273,-27.28571429,-0.571428571,17.71428571,-18.28571429,-20.42857143,7.142857143
14318,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/3/2021,7287,-26.42857143,0.857142857,23.28571429,-17.28571429,-20.14285714,6.857142857
14319,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/4/2021,7054,-25.42857143,1.428571429,29.42857143,-16.28571429,-19.71428571,6.571428571
14320,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/5/2021,6866,-25.57142857,2,26.57142857,-16.57142857,-19.57142857,6.571428571
14321,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/6/2021,6732,-25.28571429,2.285714286,28.28571429,-16.28571429,-19.42857143,6.428571429
14322,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/7/2021,6607,-25.57142857,0.142857143,25.28571429,-16.42857143,-19.14285714,6.571428571
14323,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/8/2021,6487,-22.14285714,5.714285714,27,-13,-13.85714286,5.571428571
14324,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/9/2021,6391,-19,5,41.14285714,-8.428571429,-12.57142857,4.285714286
14325,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/10/2021,6385,-19.14285714,4.571428571,43.42857143,-8.142857143,-12.42857143,4.285714286
14326,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/11/2021,6238,-19.42857143,4.714285714,41.85714286,-8.142857143,-12.42857143,4.285714286
14327,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/12/2021,6086,-19.71428571,4.714285714,39,-8.571428571,-12.57142857,4.428571429
14328,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/13/2021,5970,-19.85714286,4.285714286,37.28571429,-8.571428571,-12.57142857,4.571428571
14329,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/14/2021,5883,-19.71428571,4.571428571,38.71428571,-8.714285714,-12.71428571,4.571428571
14330,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/15/2021,5781,-20.14285714,4.857142857,34.14285714,-9.714285714,-12.71428571,4.857142857
14331,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/16/2021,5724,-21.85714286,4.571428571,24.14285714,-12.42857143,-13.14285714,5.571428571
14332,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/17/2021,5708,-22.14285714,4.571428571,19,-13.14285714,-13.28571429,5.714285714
14333,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/18/2021,5574,-21.28571429,4.571428571,23.14285714,-12.85714286,-13,5.571428571
14334,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/19/2021,5442,-20.71428571,4.571428571,25,-12.57142857,-12.71428571,5.428571429
14335,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/20/2021,5400,-19.14285714,5,31.85714286,-12.57142857,-12.28571429,5
14336,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/21/2021,5327,-17.85714286,5,37,-11.57142857,-11.85714286,4.571428571
14337,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/22/2021,5288,-17.42857143,5.142857143,34.14285714,-11.28571429,-11.42857143,4.571428571
14338,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/23/2021,5242,-15.85714286,5.857142857,36.14285714,-10.57142857,-10.71428571,4.428571429
14339,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/24/2021,5233,-17,4.428571429,29.57142857,-11.57142857,-10.85714286,4.857142857
14340,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/25/2021,5137,-17.57142857,4.571428571,24.28571429,-12.14285714,-10.85714286,5
14341,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/26/2021,5063,-16.28571429,4.571428571,32.42857143,-11,-10.57142857,4.571428571
14342,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/27/2021,5014,-16.42857143,4.428571429,31.57142857,-10.28571429,-10.57142857,4.571428571
14343,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/28/2021,4952,-15.85714286,4.571428571,34.28571429,-9.714285714,-10.57142857,4.285714286
14344,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/29/2021,4933,-15.14285714,4.571428571,38.71428571,-8.714285714,-10.28571429,4
14345,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/30/2021,4916,-13.57142857,5.285714286,47.14285714,-6.714285714,-10.14285714,3.285714286
14346,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,5/31/2021,4912,-10.14285714,7.285714286,63.57142857,-4.285714286,-9.857142857,2.571428571
14347,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,6/1/2021,4842,-6.857142857,9.857142857,75.85714286,-2.571428571,-10.28571429,1.857142857
14348,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,6/2/2021,4767,-7.142857143,4.714285714,96.85714286,-5,-19.71428571,3.142857143
14349,Friuli Venezia Giulia,ChIJ67q-XqQzekcRgHyQFYcJBwE,6/3/2021,4760,-5.428571429,7.714285714,103.5714286,-2.857142857,-19.71428571,2.857142857
