,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
33488,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/1/2021,34347,-28.85714286,-5.714285714,-2.142857143,-33.85714286,-40.57142857,9.714285714
33489,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/2/2021,34950,-27.85714286,1.142857143,-5.285714286,-35,-38.14285714,11.14285714
33490,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/3/2021,35591,-31.14285714,0.714285714,-8.285714286,-39,-40.14285714,12.42857143
33491,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/4/2021,36578,-33.14285714,-1.571428571,-10.42857143,-41.14285714,-40.14285714,12.71428571
33492,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/5/2021,37426,-39.14285714,-6.142857143,-21.28571429,-45.71428571,-41.85714286,13.85714286
33493,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/6/2021,37739,-48.57142857,-20.57142857,-31.85714286,-52.57142857,-47.42857143,16
33494,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/7/2021,38705,-51.85714286,-28.57142857,-39.42857143,-55,-47.42857143,16.28571429
33495,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/8/2021,39672,-44.14285714,-15.42857143,-32.85714286,-48.85714286,-40.71428571,14.85714286
33496,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/9/2021,40398,-41.71428571,-11.85714286,-31.28571429,-46.28571429,-38,14.14285714
33497,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/10/2021,41506,-40.57142857,-10.71428571,-30,-44.85714286,-36.85714286,13.85714286
33498,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/11/2021,42819,-43.14285714,-13.57142857,-32.57142857,-46.28571429,-36,14
33499,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/12/2021,44038,-42.71428571,-16.14285714,-32.57142857,-45.85714286,-34.42857143,13.57142857
33500,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/13/2021,44677,-38.14285714,-8.714285714,-30.42857143,-43.28571429,-29,11.85714286
33501,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/14/2021,44865,-41,-11,-34.14285714,-45.57142857,-29.42857143,12.14285714
33502,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/15/2021,45045,-43.57142857,-13.71428571,-38.85714286,-47.57142857,-30.42857143,12.28571429
33503,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/16/2021,45452,-43.57142857,-13.57142857,-38.85714286,-48.42857143,-31.28571429,11.85714286
33504,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/17/2021,46425,-46.42857143,-17,-43.14285714,-52.14285714,-34.85714286,12.57142857
33505,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/18/2021,46885,-49.28571429,-19.71428571,-47,-54,-36.28571429,13
33506,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/19/2021,47527,-51.14285714,-21.42857143,-48,-55,-37.28571429,13.14285714
33507,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/20/2021,46707,-53.14285714,-23.14285714,-50.14285714,-56.14285714,-38.14285714,13.57142857
33508,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/21/2021,46898,-54.42857143,-23.85714286,-51.14285714,-57,-38.42857143,13.85714286
33509,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/22/2021,47289,-55.42857143,-24,-50.57142857,-57.42857143,-38.42857143,14.14285714
33510,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/23/2021,47627,-57.28571429,-25.85714286,-52.85714286,-59.14285714,-39.14285714,15
33511,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/24/2021,47654,-56.71428571,-25,-52.42857143,-58.85714286,-38.28571429,15
33512,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/25/2021,48001,-55.57142857,-23.85714286,-50.71428571,-58.14285714,-37.71428571,14.71428571
33513,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/26/2021,47479,-55.42857143,-23.71428571,-51.85714286,-58.14285714,-37.42857143,14.71428571
33514,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/27/2021,47030,-54.71428571,-22.71428571,-51.28571429,-57.57142857,-37,14.57142857
33515,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/28/2021,46176,-53.85714286,-21.57142857,-50.28571429,-56.85714286,-36.71428571,14.42857143
33516,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/29/2021,44267,-53.28571429,-20.85714286,-49.57142857,-56.57142857,-36.42857143,14.28571429
33517,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/30/2021,42868,-52.14285714,-19.85714286,-46.71428571,-55.71428571,-35.85714286,13.85714286
33518,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,1/31/2021,42289,-51,-18.71428571,-45.14285714,-54.85714286,-34.71428571,13.42857143
33519,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/1/2021,42202,-49,-17.28571429,-43,-53.85714286,-33.71428571,12.85714286
33520,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/2/2021,41613,-46.42857143,-15.14285714,-38.57142857,-52.28571429,-32.42857143,12.14285714
33521,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/3/2021,41122,-44.28571429,-14.14285714,-33.85714286,-50.71428571,-31.42857143,11.42857143
33522,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/4/2021,40654,-42.42857143,-13.28571429,-29.57142857,-49.42857143,-30.42857143,10.71428571
33523,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/5/2021,39554,-40.42857143,-12.28571429,-24.57142857,-47.85714286,-29.85714286,10.14285714
33524,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/6/2021,39266,-38.85714286,-11.42857143,-18.71428571,-45.71428571,-29,9.285714286
33525,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/7/2021,39009,-37.14285714,-9.571428571,-14.57142857,-43.85714286,-27.85714286,8.571428571
33526,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/8/2021,38932,-37.28571429,-9.857142857,-15,-43,-27.71428571,8.428571429
33527,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/9/2021,38521,-37.28571429,-9.714285714,-15.85714286,-42.28571429,-27.57142857,8.285714286
33528,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/10/2021,37587,-37.28571429,-9.285714286,-16.57142857,-41.85714286,-27.28571429,8.142857143
33529,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/11/2021,36655,-37.14285714,-8.857142857,-18.28571429,-41.42857143,-26.85714286,8.142857143
33530,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/12/2021,35307,-36.85714286,-8.142857143,-18.85714286,-40.85714286,-26.14285714,7.857142857
33531,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/13/2021,34970,-37.42857143,-8,-25.57142857,-42.14285714,-26.14285714,8.428571429
33532,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/14/2021,34866,-37.14285714,-7.714285714,-27.14285714,-42.71428571,-26,8.571428571
33533,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/15/2021,34549,-37,-8.142857143,-27.57142857,-43,-26.14285714,8.714285714
33534,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/16/2021,34480,-36.14285714,-8,-24.85714286,-42.28571429,-26,8.571428571
33535,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/17/2021,33655,-35.57142857,-8,-23.42857143,-41.57142857,-25.71428571,8.571428571
33536,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/18/2021,33004,-35,-7.857142857,-21.28571429,-40.85714286,-25.42857143,8.428571429
33537,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/19/2021,31569,-34.57142857,-8,-20.28571429,-40.14285714,-25.14285714,8.428571429
33538,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/20/2021,29906,-32.71428571,-7.285714286,-10.71428571,-37.85714286,-24.57142857,7.571428571
33539,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/21/2021,29180,-30.57142857,-6.428571429,-1.857142857,-35,-24.14285714,6.714285714
33540,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/22/2021,29367,-29.85714286,-5.285714286,1.857142857,-34,-23.28571429,6.428571429
33541,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/23/2021,28657,-29.71428571,-4.714285714,3.571428571,-33.71428571,-22.71428571,6.285714286
33542,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/24/2021,27690,-29.28571429,-4.285714286,5.142857143,-33.28571429,-22.42857143,6.142857143
33543,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/25/2021,27026,-29,-4,6.714285714,-32.85714286,-22.28571429,6
33544,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/26/2021,26597,-28.57142857,-3.428571429,7.714285714,-32.42857143,-22,5.857142857
33545,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/27/2021,25771,-28.28571429,-2.714285714,7.142857143,-32.14285714,-21.71428571,5.714285714
33546,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,2/28/2021,25982,-27.71428571,-2.142857143,8.571428571,-31.57142857,-21.71428571,5.571428571
33547,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/1/2021,26181,-27.14285714,-1.142857143,8.571428571,-31,-21.57142857,5.428571429
33548,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/2/2021,25729,-26.85714286,-0.714285714,7.857142857,-30.57142857,-21.42857143,5.428571429
33549,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/3/2021,25129,-26.71428571,-0.285714286,7.142857143,-30.42857143,-21.42857143,5.428571429
33550,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/4/2021,24545,-26.71428571,0.142857143,5.714285714,-30.28571429,-21.28571429,5.428571429
33551,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/5/2021,22678,-27.28571429,0,2.285714286,-30.71428571,-21.42857143,5.571428571
33552,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/6/2021,19727,-27.42857143,-0.142857143,1.571428571,-30.85714286,-21.42857143,5.714285714
33553,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/7/2021,16720,-28,-0.142857143,-1.714285714,-31.14285714,-21.28571429,6
33554,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/8/2021,15399,-27.85714286,-0.571428571,-2.857142857,-31.42857143,-21.14285714,6
33555,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/9/2021,14202,-28.14285714,-0.857142857,-3.571428571,-31.57142857,-21.14285714,6
33556,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/10/2021,13681,-28.57142857,-1.142857143,-5.857142857,-32.28571429,-21,6.142857143
33557,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/11/2021,13522,-28.42857143,-1,-5.571428571,-32.42857143,-20.85714286,6.142857143
33558,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/12/2021,13796,-27.85714286,-0.714285714,-2.428571429,-32.28571429,-20.57142857,6
33559,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/13/2021,13870,-27.71428571,-0.428571429,-2.285714286,-32.14285714,-20.42857143,6
33560,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/14/2021,14323,-27.14285714,-0.142857143,0.142857143,-31.71428571,-20.57142857,5.714285714
33561,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/15/2021,14756,-28.57142857,-0.428571429,-1.285714286,-32.57142857,-20.71428571,6
33562,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/16/2021,14776,-29.71428571,-0.571428571,-3.571428571,-33.57142857,-20.85714286,6.428571429
33563,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/17/2021,14965,-30.28571429,-0.142857143,-2.857142857,-33.42857143,-20.85714286,6.428571429
33564,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/18/2021,15461,-31.57142857,-0.428571429,-6.428571429,-34.28571429,-21,6.857142857
33565,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/19/2021,15784,-32.28571429,-0.714285714,-10.14285714,-35.14285714,-21.14285714,7.142857143
33566,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/20/2021,15733,-35,-2.285714286,-19.57142857,-38,-22,8.142857143
33567,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/21/2021,16192,-39.14285714,-4.285714286,-31.85714286,-42,-23.14285714,9.571428571
33568,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/22/2021,16618,-39.57142857,-4.571428571,-33,-42.57142857,-23.28571429,9.857142857
33569,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/23/2021,16489,-39.71428571,-4.714285714,-34.42857143,-43,-23.42857143,9.857142857
33570,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/24/2021,16387,-39.57142857,-4.428571429,-34.42857143,-43.14285714,-23.42857143,10
33571,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/25/2021,15994,-39.14285714,-4,-32.14285714,-42.85714286,-23.42857143,9.857142857
33572,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/26/2021,16403,-38.85714286,-2.714285714,-28.57142857,-42.14285714,-23.28571429,9.714285714
33573,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/27/2021,16412,-36.85714286,-0.142857143,-20.85714286,-39.71428571,-22.57142857,9
33574,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/28/2021,17000,-34.42857143,1.571428571,-10.71428571,-36.57142857,-21.28571429,8
33575,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/29/2021,17417,-32.71428571,3.428571429,-5.285714286,-34.85714286,-20.85714286,7.428571429
33576,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/30/2021,17417,-31.14285714,5.285714286,1,-33.14285714,-20.42857143,7
33577,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,3/31/2021,18689,-29.85714286,7,5,-31.71428571,-20.42857143,6.571428571
33578,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/1/2021,19870,-28.28571429,9.714285714,10.14285714,-30.28571429,-21.57142857,6.428571429
33579,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/2/2021,21011,-27.14285714,12.71428571,13.42857143,-29.71428571,-23.42857143,6.428571429
33580,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/3/2021,21925,-29.71428571,11.85714286,7,-32.57142857,-25.85714286,7.142857143
33581,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/4/2021,22852,-33.28571429,4.714285714,-2.714285714,-36.85714286,-27.28571429,7.714285714
33582,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/5/2021,23705,-40.57142857,-5.857142857,-9.714285714,-42.14285714,-35.42857143,9.428571429
33583,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/6/2021,24452,-41.42857143,-7.285714286,-11.14285714,-42,-37.28571429,9.714285714
33584,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/7/2021,25346,-43.14285714,-9.142857143,-15.57142857,-43.42857143,-37.71428571,10.14285714
33585,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/8/2021,26527,-44.85714286,-11.71428571,-20.42857143,-45,-36.71428571,10.42857143
33586,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/9/2021,21752,-46.42857143,-15.28571429,-24.71428571,-45.85714286,-35.14285714,10.57142857
33587,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/10/2021,22191,-44.57142857,-15.71428571,-19.14285714,-43.57142857,-33.14285714,10
33588,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/11/2021,22971,-42.28571429,-9.857142857,-13.85714286,-40.14285714,-32.85714286,10
33589,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/12/2021,23709,-36.14285714,-0.428571429,-9.428571429,-35.42857143,-25.28571429,8.571428571
33590,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/13/2021,24671,-36.28571429,-0.142857143,-10.42857143,-36.42857143,-23.85714286,8.571428571
33591,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/14/2021,24132,-36,-0.285714286,-8.857142857,-36.28571429,-23.85714286,8.571428571
33592,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/15/2021,24774,-36.71428571,-1.285714286,-12.28571429,-36.57142857,-24.14285714,8.714285714
33593,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/16/2021,24875,-37.28571429,-1.714285714,-15.71428571,-37.14285714,-24.42857143,9
33594,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/17/2021,25477,-37.71428571,-1.857142857,-18,-37.57142857,-24.57142857,9.285714286
33595,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/18/2021,25758,-37.85714286,-1.857142857,-19.42857143,-38.42857143,-24.57142857,9.428571429
33596,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/19/2021,26322,-37.85714286,-2,-20.57142857,-38.85714286,-24.57142857,9.571428571
33597,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/20/2021,24899,-37.71428571,-1.857142857,-20.14285714,-38.57142857,-24.42857143,9.571428571
33598,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/21/2021,25188,-37.71428571,-1.857142857,-20.57142857,-38.71428571,-24.28571429,9.571428571
33599,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/22/2021,25628,-37.42857143,-1.571428571,-19.28571429,-38.71428571,-24.14285714,9.571428571
33600,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/23/2021,25284,-37.42857143,-1.714285714,-19.57142857,-38.85714286,-24,9.571428571
33601,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/24/2021,25211,-36.85714286,-1,-18.42857143,-38.85714286,-23.85714286,9.428571429
33602,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/25/2021,25510,-36.14285714,-1.142857143,-13.14285714,-37.71428571,-23.42857143,8.714285714
33603,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/26/2021,26091,-35.57142857,-0.857142857,-10.57142857,-36.85714286,-22.71428571,8.428571429
33604,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/27/2021,26085,-34.85714286,-0.285714286,-9,-36.42857143,-22.14285714,8.142857143
33605,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/28/2021,25372,-33.71428571,1,-6.142857143,-35.14285714,-21.57142857,7.714285714
33606,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/29/2021,25244,-31.71428571,2.714285714,-0.428571429,-33.28571429,-20.71428571,7
33607,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,4/30/2021,24896,-29.57142857,6.571428571,6.571428571,-30.71428571,-20.28571429,6.142857143
33608,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/1/2021,24773,-32.57142857,0.142857143,8.571428571,-32.14285714,-24.42857143,6
33609,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/2/2021,24781,-31.42857143,2.714285714,9.142857143,-31.28571429,-24.14285714,5.714285714
33610,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/3/2021,24955,-30.71428571,4.142857143,7.857142857,-30.57142857,-24,5.571428571
33611,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/4/2021,24823,-30,4.857142857,9.142857143,-29.14285714,-23.57142857,5.428571429
33612,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/5/2021,24529,-30.14285714,4.571428571,6.428571429,-28.85714286,-23.28571429,5.428571429
33613,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/6/2021,23878,-30.28571429,4.571428571,5.285714286,-28.42857143,-23,5.428571429
33614,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/7/2021,23330,-30.42857143,2.285714286,5,-28.28571429,-22.28571429,5.571428571
33615,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/8/2021,22630,-25.85714286,9.142857143,8.714285714,-24.14285714,-17.28571429,5
33616,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/9/2021,22145,-24.71428571,9.285714286,11.14285714,-22.85714286,-16.42857143,4.714285714
33617,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/10/2021,22230,-24.28571429,8.714285714,15,-22.14285714,-16.14285714,4.571428571
33618,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/11/2021,22162,-24.42857143,8.142857143,15.14285714,-22.28571429,-16,4.571428571
33619,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/12/2021,20035,-23.71428571,8.428571429,17.71428571,-21.71428571,-15.85714286,4.428571429
33620,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/13/2021,19165,-23.28571429,8.428571429,19.28571429,-21.42857143,-15.71428571,4.285714286
33621,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/14/2021,18009,-23.28571429,8.285714286,18.85714286,-21.14285714,-15.71428571,4.142857143
33622,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/15/2021,17513,-23.42857143,8.285714286,17.42857143,-21.57142857,-15.71428571,4.285714286
33623,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/16/2021,17159,-23.42857143,8.428571429,19,-21.14285714,-15.85714286,4.285714286
33624,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/17/2021,16696,-22.28571429,8.714285714,20.42857143,-20.71428571,-15.42857143,4
33625,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/18/2021,16293,-21,9.142857143,22.14285714,-20,-15.14285714,3.714285714
33626,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/19/2021,15268,-19.85714286,9.142857143,24.42857143,-19.42857143,-14.71428571,3.571428571
33627,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/20/2021,15013,-18.85714286,9.428571429,24.71428571,-19.42857143,-14.42857143,3.428571429
33628,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/21/2021,14015,-17.28571429,9.571428571,27.57142857,-18.71428571,-14,3.142857143
33629,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/22/2021,13267,-15.14285714,9.142857143,31.71428571,-17.28571429,-13.28571429,2.571428571
33630,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/23/2021,12928,-12.85714286,9.285714286,33.85714286,-15.85714286,-12.71428571,2
33631,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/24/2021,13016,-12.71428571,9.285714286,33.85714286,-15.57142857,-12.85714286,2
33632,Sicilia,ChIJs1lT0GhiEBMRUH22ZykECwE,5/25/2021,12604,-12.57142857,9.285714286,33.57142857,-15.57142857,-12.71428571,2
