region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Emilia-Romagna,2022-01-06,,estimate based on partial data,1.20955694399034,1.20268407454469,0.213530085623468,0.838917068178895,1.05032060410491,1.15251479306647,1.27237209592937,1.36379333461001,1.53259350685822
Emilia-Romagna,2022-01-07,,estimate based on partial data,1.16867461998811,1.15908321905981,0.237675857259344,0.755800774159686,0.988149717647634,1.09996943635636,1.23751406716479,1.3398596880592,1.52662866720134
Emilia-Romagna,2022-01-08,,estimate based on partial data,1.13147909297892,1.12152160923461,0.258746534605872,0.679696623639872,0.934127553003323,1.05676527224663,1.2048133567688,1.31792232549359,1.52190418905762
Emilia-Romagna,2022-01-09,,estimate based on partial data,1.1004329196211,1.08997267510338,0.277209555563581,0.617200711008383,0.888550659106684,1.01756154266582,1.18230575016669,1.2990841078736,1.52055320237723
Emilia-Romagna,2022-01-10,,estimate based on partial data,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-11,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-12,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-13,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-14,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-15,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-16,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-17,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
Emilia-Romagna,2022-01-18,,forecast,1.0740254235128,1.06413044734288,0.293616669631231,0.571233253212695,0.850107030081866,0.986298699115446,1.15952711669492,1.28623183581014,1.52107857113125
