,sub_region_1,place_id,date,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
18200,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/1/2021,5597,-35.14285714,-12.85714286,-19.85714286,-49.28571429,-50,12.57142857
18201,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/2/2021,5702,-34.85714286,-6.571428571,-23.14285714,-49.57142857,-47.14285714,14.57142857
18202,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/3/2021,5787,-37.42857143,-5.714285714,-26,-52,-48.14285714,16.14285714
18203,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/4/2021,5748,-40.85714286,-8.428571429,-30.71428571,-52.42857143,-47.71428571,16.85714286
18204,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/5/2021,5572,-47.28571429,-11.71428571,-38.42857143,-54.57142857,-48.57142857,18.14285714
18205,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/6/2021,5424,-56.85714286,-23.85714286,-47.28571429,-59.28571429,-53.57142857,20.85714286
18206,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/7/2021,5301,-59.42857143,-30.57142857,-51.42857143,-59.14285714,-51.14285714,21.14285714
18207,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/8/2021,5205,-49.71428571,-17.28571429,-37.71428571,-51.71428571,-42.57142857,18.14285714
18208,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/9/2021,5144,-46.71428571,-13.85714286,-34.14285714,-48.71428571,-39,17.14285714
18209,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/10/2021,5226,-45.71428571,-13,-33.28571429,-47.71428571,-38.14285714,16.85714286
18210,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/11/2021,5082,-44.57142857,-14.14285714,-29.28571429,-46.28571429,-35.42857143,16.14285714
18211,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/12/2021,5028,-40.71428571,-14.28571429,-21.85714286,-42.85714286,-32,14.71428571
18212,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/13/2021,5002,-33.85714286,-7.142857143,-14.57142857,-37.14285714,-24.28571429,11.71428571
18213,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/14/2021,5074,-34.57142857,-8.428571429,-12.85714286,-36.85714286,-24.28571429,11.28571429
18214,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/15/2021,5034,-35.57142857,-10.14285714,-16.14285714,-37.28571429,-24.42857143,11
18215,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/16/2021,4854,-33.57142857,-10.14285714,-10.14285714,-35.14285714,-24.28571429,10
18216,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/17/2021,4966,-33.14285714,-10,-7.285714286,-34.42857143,-24.57142857,9.571428571
18217,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/18/2021,5049,-35.28571429,-11.14285714,-6.857142857,-34.71428571,-25.42857143,9.428571429
18218,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/19/2021,4811,-37.57142857,-12.71428571,-10.14285714,-35.71428571,-26.14285714,9.571428571
18219,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/20/2021,4758,-40,-14,-15.14285714,-36.71428571,-26.85714286,10
18220,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/21/2021,4603,-42.42857143,-15.28571429,-20.85714286,-37.85714286,-27.42857143,10.57142857
18221,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/22/2021,4518,-45.42857143,-17.42857143,-27,-39.14285714,-28.14285714,11.42857143
18222,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/23/2021,4570,-46.42857143,-16.28571429,-27.71428571,-39.71428571,-28.28571429,11.85714286
18223,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/24/2021,4612,-45.28571429,-15.28571429,-24.14285714,-38.14285714,-27.71428571,11.57142857
18224,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/25/2021,4538,-44.71428571,-14.57142857,-22.85714286,-37.28571429,-27.42857143,11.42857143
18225,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/26/2021,4417,-43.71428571,-13.57142857,-17.14285714,-35.71428571,-27.14285714,11
18226,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/27/2021,4245,-42.85714286,-12.71428571,-13.14285714,-34.42857143,-26.71428571,10.57142857
18227,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/28/2021,4246,-41.71428571,-11.14285714,-9,-33.14285714,-26.14285714,10.14285714
18228,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/29/2021,4305,-39.28571429,-8,1.142857143,-31.14285714,-25.14285714,9.285714286
18229,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/30/2021,4395,-39.28571429,-8.714285714,-1.142857143,-31.71428571,-25.14285714,9.285714286
18230,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,1/31/2021,4436,-38.57142857,-8,0.571428571,-31,-24.71428571,9.142857143
18231,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/1/2021,4566,-37.14285714,-8,-0.571428571,-31.28571429,-24.42857143,9
18232,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/2/2021,4385,-35.57142857,-7.714285714,-1.571428571,-31.57142857,-24.14285714,8.857142857
18233,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/3/2021,4439,-34.71428571,-8.285714286,-5,-32.42857143,-24,8.857142857
18234,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/4/2021,4403,-33.28571429,-8.285714286,-5.571428571,-32.42857143,-23.85714286,8.714285714
18235,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/5/2021,4487,-32.14285714,-8.142857143,-7,-32.42857143,-23.71428571,8.571428571
18236,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/6/2021,4594,-30.57142857,-7.714285714,-4,-31.14285714,-23.14285714,8.142857143
18237,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/7/2021,4651,-30,-8.428571429,-9,-32.57142857,-23.28571429,8.285714286
18238,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/8/2021,4794,-30,-8.428571429,-8.428571429,-32.42857143,-23.28571429,8.285714286
18239,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/9/2021,4730,-30.14285714,-8.285714286,-9.571428571,-32.57142857,-23.14285714,8.428571429
18240,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/10/2021,4681,-29.71428571,-7.571428571,-6.857142857,-32.14285714,-23,8.428571429
18241,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/11/2021,4797,-28.85714286,-6.857142857,-1.857142857,-31.14285714,-22.57142857,8.142857143
18242,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/12/2021,4937,-29,-6.857142857,-4.714285714,-31.42857143,-22.42857143,8.285714286
18243,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/13/2021,4830,-28.71428571,-6.428571429,-5.428571429,-31.57142857,-22.57142857,8.285714286
18244,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/14/2021,5015,-29.85714286,-5.571428571,-2.571428571,-30.85714286,-22.85714286,8.285714286
18245,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/15/2021,5051,-31.57142857,-5.428571429,-2.285714286,-30.85714286,-23,8.571428571
18246,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/16/2021,4960,-33.71428571,-6,-5.142857143,-31.42857143,-23.28571429,8.857142857
18247,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/17/2021,4856,-35,-5.714285714,-4.714285714,-31.14285714,-23.28571429,9
18248,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/18/2021,4810,-37.14285714,-5.857142857,-8.428571429,-31.85714286,-23.57142857,9.428571429
18249,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/19/2021,4832,-38.42857143,-5.285714286,-5.714285714,-31.42857143,-23.85714286,9.571428571
18250,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/20/2021,4837,-40,-5.142857143,-4.714285714,-31.71428571,-24,9.857142857
18251,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/21/2021,4890,-39.57142857,-5,-1.571428571,-30,-23.57142857,9.571428571
18252,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/22/2021,4998,-39.28571429,-4.857142857,-1.571428571,-30,-23.28571429,9.428571429
18253,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/23/2021,4867,-38.28571429,-3.857142857,5.571428571,-28.85714286,-23,9.142857143
18254,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/24/2021,4907,-37.85714286,-3.571428571,8.857142857,-28.14285714,-23,9
18255,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/25/2021,5075,-37.28571429,-3.428571429,12.71428571,-27.14285714,-23,8.857142857
18256,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/26/2021,5183,-36.85714286,-3.428571429,15.14285714,-26.71428571,-23,8.714285714
18257,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/27/2021,5201,-36.57142857,-3.142857143,17,-26,-22.85714286,8.428571429
18258,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,2/28/2021,5383,-36.28571429,-2.857142857,16.71428571,-25.85714286,-22.71428571,8.285714286
18259,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/1/2021,5485,-34.57142857,-2.285714286,20,-24.85714286,-22.57142857,8
18260,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/2/2021,5427,-33.14285714,-2.285714286,20,-24.57142857,-22.42857143,7.857142857
18261,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/3/2021,5498,-31.71428571,-2,19.71428571,-24.42857143,-22.14285714,7.714285714
18262,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/4/2021,5685,-30.71428571,-1.857142857,17.57142857,-24.57142857,-21.85714286,7.571428571
18263,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/5/2021,5793,-30,-2,15.28571429,-24.85714286,-21.71428571,7.571428571
18264,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/6/2021,5860,-28.85714286,-2.142857143,14.14285714,-24.85714286,-21.57142857,7.571428571
18265,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/7/2021,5873,-27,-2,16,-24.14285714,-21.14285714,7.285714286
18266,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/8/2021,5949,-27,-1.857142857,15.28571429,-25,-21.42857143,7.571428571
18267,Liguria,ChIJtU8s2GUS0xIRkHw8R33mBQE,3/9/2021,5930,-27.57142857,-1.857142857,13,-25.71428571,-21.71428571,7.714285714
