date,sub_region_1,place_id,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
6/24/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4827,-4.571428571,3.857142857,78.42857143,-19.71428571,-15,-0.285714286
6/25/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4770,-4.285714286,3.857142857,80.14285714,-19.14285714,-15.14285714,-0.428571429
6/26/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4706,-4.428571429,4,80.42857143,-18.85714286,-15,-0.428571429
6/27/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4712,-4,4.142857143,82.42857143,-17.71428571,-14.42857143,-0.571428571
6/28/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4716,-3.571428571,4.428571429,84,-17.14285714,-14.57142857,-0.714285714
6/29/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4608,-3.857142857,4.142857143,83.85714286,-17,-14.85714286,-0.714285714
6/30/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4575,-3.571428571,4.285714286,85,-16.71428571,-14.85714286,-1
7/1/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4574,-3.428571429,4.571428571,85.28571429,-16.42857143,-15,-1
7/2/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4570,-3.857142857,4.714285714,84.28571429,-16.57142857,-15,-0.857142857
7/3/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4544,-3.571428571,4.571428571,83.71428571,-16.57142857,-15.14285714,-0.857142857
7/4/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4570,-3.857142857,5.714285714,77.85714286,-17.71428571,-15,-0.142857143
7/5/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4606,-3.285714286,5.857142857,81,-17,-14.85714286,-0.142857143
7/6/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4652,-2.714285714,6.428571429,84,-16.57142857,-14.57142857,-0.285714286
7/7/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4653,-2.714285714,6.285714286,86.28571429,-16.28571429,-14.71428571,0
7/8/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4760,-3.428571429,5.857142857,85.28571429,-16.42857143,-14.71428571,0.142857143
7/9/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4817,-2.714285714,5.714285714,88.42857143,-15.85714286,-14.71428571,0
7/10/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,4913,-2.428571429,6,91.14285714,-14.57142857,-14.57142857,-0.142857143
7/11/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,5008,-2,6.142857143,96.57142857,-12.71428571,-13.85714286,-0.857142857
7/12/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,5081,-2.428571429,5.571428571,97.57142857,-12.57142857,-14.14285714,-0.857142857
7/13/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,5275,-2.857142857,5.428571429,94.42857143,-12.71428571,-14.42857143,-0.428571429
7/14/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,5492,-1.857142857,6.285714286,95.85714286,-12,-14.42857143,-0.428571429
7/15/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,5745,-0.285714286,7,100.7142857,-11,-14.42857143,-0.571428571
7/16/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,6097,-0.142857143,7.428571429,98.71428571,-10.85714286,-14.57142857,-0.428571429
7/17/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,6468,0.571428571,8.142857143,99,-9.857142857,-14.42857143,-0.285714286
7/18/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,6816,1.571428571,7.714285714,101.2857143,-8.857142857,-14.42857143,-0.142857143
7/19/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,7038,2,8.428571429,101.7142857,-8.857142857,-14.42857143,-0.142857143
7/20/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,7490,3,8.857142857,108.5714286,-8.142857143,-14.42857143,-0.428571429
7/21/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,7782,2.857142857,8.571428571,110.5714286,-8.285714286,-14.42857143,-0.571428571
7/22/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,8462,2.428571429,8.571428571,110.5714286,-8.571428571,-14.42857143,-0.571428571
7/23/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,8958,2.428571429,8.428571429,113.5714286,-8.714285714,-14.42857143,-0.714285714
7/24/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9365,1.857142857,7.857142857,114.2857143,-9.571428571,-14.28571429,-0.857142857
7/25/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9727,1.428571429,8,113.2857143,-10.42857143,-14,-0.857142857
7/26/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10081,1,7.857142857,111.7142857,-11,-13.85714286,-0.571428571
7/27/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10465,0.428571429,7.714285714,108,-11.14285714,-13.71428571,-0.285714286
7/28/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10700,0.428571429,8,107.5714286,-10.85714286,-13.57142857,-0.142857143
7/29/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11165,1,8,110.1428571,-10.71428571,-13.57142857,-0.285714286
7/30/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11927,1.142857143,8,110.4285714,-10.57142857,-13.42857143,-0.285714286
7/31/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12113,1,7.857142857,108.2857143,-10.42857143,-13.57142857,-0.142857143
8/1/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12355,0.714285714,8.428571429,104.5714286,-10.85714286,-13.71428571,0.428571429
8/2/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12660,1.857142857,9.142857143,109.2857143,-9.857142857,-14.42857143,0.428571429
8/3/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12747,3.285714286,9.857142857,117.1428571,-9,-15.14285714,0.285714286
8/4/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12980,3.714285714,10.42857143,118.8571429,-9,-16,0.571428571
8/5/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13303,4.285714286,11,121.7142857,-8.714285714,-16.85714286,0.857142857
8/6/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13386,4.285714286,11.57142857,124.4285714,-8.571428571,-18,1.142857143
8/7/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13369,4.142857143,12,126.7142857,-8.285714286,-19.14285714,1.142857143
8/8/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13578,4.285714286,11.42857143,132.8571429,-7.571428571,-19,0.714285714
8/9/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13779,4.285714286,12,140.2857143,-7.571428571,-22.28571429,1
8/10/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13645,4,12.28571429,147.5714286,-7.857142857,-25.71428571,1.428571429
8/11/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13607,3.714285714,12.14285714,156,-7.857142857,-29.42857143,1.714285714
8/12/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13421,2.714285714,12,161,-8.142857143,-33.14285714,2.142857143
8/13/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13534,1.714285714,12,163.8571429,-8.714285714,-36.85714286,2.857142857
8/14/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13286,0.428571429,11.85714286,163.4285714,-9.714285714,-38.57142857,3
8/15/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13330,-1.714285714,7.857142857,162.5714286,-10.57142857,-40.14285714,2.571428571
8/16/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13416,-2.857142857,7.285714286,160.5714286,-10.71428571,-41.85714286,3
8/17/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12965,-3,7.142857143,162.5714286,-10.42857143,-43,3.285714286
8/18/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12844,-3,7.142857143,166,-10,-43.71428571,3.428571429
8/19/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12770,-2.857142857,7,169.1428571,-9.714285714,-44.14285714,3.571428571
8/20/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12664,-2.428571429,6.428571429,172.2857143,-9.285714286,-44.28571429,3.571428571
8/21/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12694,-1.571428571,5.571428571,174.7142857,-8.285714286,-43.71428571,3.428571429
8/22/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12663,0.428571429,9.142857143,174.8571429,-7.142857143,-41.57142857,3.714285714
8/23/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12839,1.571428571,10.14285714,171.5714286,-7.285714286,-38.28571429,3.428571429
8/24/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12438,1.571428571,9.714285714,164,-7.714285714,-35.14285714,3.142857143
8/25/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12537,2,9.714285714,157.4285714,-7.714285714,-32,2.857142857
8/26/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12619,2.285714286,9.714285714,151.1428571,-7.571428571,-28.85714286,2.571428571
8/27/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12680,3,10.57142857,145.5714286,-7.142857143,-25.71428571,2.285714286
8/28/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12809,4.142857143,11.85714286,143.1428571,-6.857142857,-24.28571429,2.714285714
8/29/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12939,5.142857143,12.28571429,145.2857143,-5.857142857,-23.85714286,2.857142857
8/30/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13086,4.285714286,11,140.4285714,-5.714285714,-21.71428571,2.571428571
8/31/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12904,4.285714286,11.57142857,135.5714286,-5.428571429,-19.85714286,2.428571429
9/1/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12795,4.142857143,11.71428571,131.1428571,-5.428571429,-18,2.142857143
9/2/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13056,4.142857143,12.14285714,127,-5.428571429,-16.14285714,1.857142857
9/3/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13079,4.142857143,11.85714286,125.8571429,-5,-14.28571429,1.285714286
9/4/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12966,4.571428571,11.85714286,128.2857143,-4.571428571,-13.28571429,0.857142857
9/5/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13210,5,12,129.7142857,-3.714285714,-13.42857143,0.571428571
9/6/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13242,5.714285714,12.57142857,132.1428571,-3,-13,0.285714286
9/7/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13067,6,12.42857143,134.1428571,-2.571428571,-12.71428571,0
9/8/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13162,6.285714286,12.14285714,135.5714286,-2,-13.42857143,0
9/9/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13101,6.571428571,12.14285714,135.4285714,-1.285714286,-13.28571429,-0.142857143
9/10/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13173,6.857142857,12.28571429,134.5714286,-0.857142857,-13.28571429,-0.142857143
9/11/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12902,7,12.57142857,133.5714286,-0.714285714,-13,-0.142857143
9/12/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12810,7,13,131.1428571,-1.142857143,-13,0
9/13/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12884,7.285714286,13.28571429,127.4285714,0.285714286,-13,-0.142857143
9/14/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12589,7,13.28571429,122,1.714285714,-12.85714286,-0.285714286
9/15/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12419,6.571428571,13.71428571,115.5714286,2.857142857,-11.85714286,-0.571428571
9/16/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12456,5.428571429,13.57142857,106.2857143,3,-12,-0.571428571
9/17/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12368,5,13.42857143,100.5714286,3,-12,-0.571428571
9/18/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12211,4.857142857,13.42857143,96.14285714,2.571428571,-12,-0.428571429
9/19/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12154,3.428571429,13.28571429,85,-0.428571429,-13.42857143,0.571428571
9/20/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12194,2.428571429,12.57142857,81,-1.285714286,-13.28571429,0.714285714
9/21/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11948,2,12.28571429,78.28571429,-2.142857143,-13,0.714285714
9/22/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11749,1.285714286,11.71428571,75.42857143,-3.142857143,-12.42857143,0.857142857
9/23/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11661,1.428571429,11.42857143,77.57142857,-3,-11.85714286,0.857142857
9/24/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11597,1.285714286,11.14285714,78.14285714,-2.571428571,-11.28571429,0.714285714
9/25/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11379,1.142857143,10.71428571,79.42857143,-2.285714286,-11,0.714285714
9/26/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11303,0.714285714,10,79.71428571,-2,-11.14285714,0.571428571
9/27/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11345,0.428571429,10.14285714,77,-2.142857143,-10.57142857,0.571428571
9/28/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11049,-0.285714286,9.428571429,74.42857143,-2.285714286,-10.14285714,0.571428571
9/29/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10817,-0.714285714,9,72,-2.857142857,-10.14285714,0.571428571
9/30/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10618,-1.142857143,8.571428571,69.28571429,-3.571428571,-9.857142857,0.571428571
10/1/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10579,-1.571428571,8.571428571,66.14285714,-4.285714286,-9.714285714,0.571428571
10/2/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10433,-1.857142857,8.714285714,64.57142857,-5,-9.857142857,0.714285714
10/3/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10346,-0.714285714,8.428571429,72.28571429,-3.571428571,-10,0.285714286
10/4/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10391,-1.714285714,7.571428571,68,-4.714285714,-10.14285714,0.428571429
10/5/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10136,-2.714285714,7.428571429,62.28571429,-6.285714286,-10.28571429,0.714285714
10/6/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10201,-4.285714286,6.571428571,54.28571429,-7.714285714,-10.14285714,1
10/7/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9818,-5.142857143,6.714285714,49,-8.714285714,-10.14285714,1.142857143
10/8/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9623,-5.714285714,6.571428571,45.28571429,-9.571428571,-10,1.428571429
10/9/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9478,-6,6.571428571,42.85714286,-10.71428571,-9.857142857,1.571428571
10/10/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9419,-6.142857143,6.571428571,42.57142857,-10.85714286,-10.42857143,1.714285714
10/11/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9439,-5.857142857,7,44.42857143,-11.42857143,-10.14285714,1.714285714
10/12/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9231,-5.285714286,7.428571429,46.14285714,-10.71428571,-9.857142857,1.571428571
10/13/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9123,-4,8.714285714,51.71428571,-9.714285714,-9.714285714,1.285714286
10/14/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9008,-3.428571429,9.428571429,54.85714286,-9,-9.571428571,1.142857143
10/15/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9068,-3.142857143,9.857142857,55.85714286,-8.571428571,-9.714285714,1
10/16/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9052,-3,10.28571429,55.71428571,-8,-9.714285714,0.857142857
10/17/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,8978,-2.714285714,10.28571429,55.85714286,-7.285714286,-9.714285714,0.714285714
10/18/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9007,-2.571428571,10.85714286,55.42857143,-6.571428571,-9.857142857,0.571428571
10/19/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,8817,-2.714285714,11,55,-6.857142857,-9.857142857,0.571428571
10/20/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,8868,-2.857142857,11.28571429,53.71428571,-7,-9.857142857,0.714285714
10/21/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,8965,-3.428571429,10.85714286,49.42857143,-7.571428571,-9.857142857,1
10/22/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9053,-3.571428571,10.71428571,48.28571429,-7.571428571,-9.571428571,1.142857143
10/23/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9146,-3.571428571,10.71428571,48.28571429,-7.714285714,-9.428571429,1.285714286
10/24/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9279,-3.857142857,10.85714286,48.28571429,-8.142857143,-9.571428571,1.428571429
10/25/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9418,-4.142857143,10.57142857,47.71428571,-8.285714286,-9.428571429,1.571428571
10/26/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9548,-4.142857143,10.42857143,48.14285714,-8.142857143,-9.285714286,1.571428571
10/27/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9743,-4.142857143,10.57142857,48.57142857,-8.142857143,-9.142857143,1.428571429
10/28/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,9945,-3.714285714,10.57142857,52.14285714,-7.571428571,-9,1.142857143
10/29/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10215,-3.571428571,10.85714286,52.42857143,-7,-9,1
10/30/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10403,-3.428571429,11.57142857,52.57142857,-5.714285714,-9.428571429,0.857142857
10/31/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10586,-2.285714286,14,53.42857143,-5.142857143,-9.285714286,0.714285714
11/1/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,10818,-4.857142857,8.428571429,48.28571429,-8.428571429,-19.14285714,3.428571429
11/2/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11003,-5.285714286,9.857142857,47.28571429,-7.714285714,-19.14285714,3.428571429
11/3/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11174,-6.428571429,9.428571429,40.71428571,-8.571428571,-19,3.857142857
11/4/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11416,-6.857142857,9.857142857,38.14285714,-9.285714286,-18.85714286,4
11/5/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,11833,-7.428571429,9.428571429,34.85714286,-10.57142857,-18.57142857,4.285714286
11/6/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12153,-8,9,30.42857143,-13.42857143,-17.85714286,4.714285714
11/7/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12622,-9.857142857,6.857142857,23.14285714,-16.71428571,-18.14285714,5.142857143
11/8/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,12903,-8.285714286,11.85714286,20.85714286,-14.71428571,-8,2.714285714
11/9/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13170,-8.428571429,10.28571429,17,-16.28571429,-7.857142857,2.857142857
11/10/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,13609,-7.714285714,10.42857143,20,-16.14285714,-7.714285714,2.571428571
11/11/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,14224,-7.571428571,10,20,-16,-7.857142857,2.571428571
11/12/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,14872,-7.571428571,10,20.28571429,-16,-7.857142857,2.571428571
11/13/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,15461,-7.714285714,10,18.42857143,-16.42857143,-8,2.571428571
11/14/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,15922,-9,10,10.57142857,-18.57142857,-8.428571429,3.142857143
11/15/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,16381,-8.714285714,10.28571429,11.85714286,-18.28571429,-8.428571429,3
11/16/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,16945,-9,10,9.285714286,-18.71428571,-8.428571429,3.142857143
11/17/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,17648,-9.142857143,10,7.714285714,-19,-8.571428571,3.285714286
11/18/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,18628,-9.428571429,9.714285714,7.428571429,-19.28571429,-8.428571429,3.428571429
11/19/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,19297,-9.428571429,9.714285714,6.857142857,-19.42857143,-8.428571429,3.428571429
11/20/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,20494,-9.428571429,9.714285714,8.285714286,-19.14285714,-8.428571429,3.428571429
11/21/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,21252,-8.714285714,9.857142857,12.71428571,-17.42857143,-8.285714286,3.142857143
11/22/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,21874,-8.714285714,9.857142857,12,-17.71428571,-8.285714286,3.285714286
11/23/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,22652,-8.428571429,10.14285714,15.28571429,-17.42857143,-8.285714286,3.142857143
11/24/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,23852,-8.428571429,10.14285714,16.28571429,-17.28571429,-8.285714286,3.142857143
11/25/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,25026,-8.857142857,10,10.85714286,-18.14285714,-8.428571429,3.285714286
11/26/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,26254,-8.857142857,10.28571429,8,-18.85714286,-8.714285714,3.428571429
11/27/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,27612,-9,10.57142857,5.428571429,-19.57142857,-8.714285714,3.571428571
11/28/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,28896,-8.714285714,11,5.571428571,-20.71428571,-8.428571429,3.571428571
11/29/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,29768,-8.571428571,11.14285714,7,-20.57142857,-8.428571429,3.428571429
11/30/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,30849,-8.571428571,11.14285714,5.571428571,-20.71428571,-8.428571429,3.571428571
12/1/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,32107,-8.714285714,11.42857143,3.714285714,-21.14285714,-8.428571429,3.571428571
12/2/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,33828,-8.714285714,11.85714286,4.285714286,-21.42857143,-8.428571429,3.714285714
12/3/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,35705,-8.857142857,11.85714286,6,-21.42857143,-8.142857143,3.714285714
12/4/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,37004,-9.142857143,11.57142857,7.285714286,-21.42857143,-8,3.714285714
12/5/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,38171,-9.428571429,11.57142857,8.285714286,-21.71428571,-8,3.857142857
12/6/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,39238,-8.857142857,12.28571429,11.71428571,-21.85714286,-8.285714286,3.857142857
12/7/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,40648,-7.285714286,14.42857143,16,-21.57142857,-8.571428571,3.571428571
12/8/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,42565,-9.714285714,9.142857143,13.28571429,-26,-18.42857143,6.714285714
12/9/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,43619,-10,10,13.14285714,-26.28571429,-18.42857143,6.714285714
12/10/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,45809,-10.14285714,10.42857143,11.57142857,-26.85714286,-18.57142857,6.857142857
12/11/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,47699,-9.857142857,10.85714286,13.14285714,-26.85714286,-18.14285714,6.857142857
12/12/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,49241,-9,11.28571429,17.28571429,-25.57142857,-17.14285714,6.571428571
12/13/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,50585,-9.142857143,11.42857143,14.42857143,-25.85714286,-16.71428571,6.571428571
12/14/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,52020,-10.28571429,10.14285714,10.57142857,-26.42857143,-16.28571429,6.857142857
12/15/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,53100,-7,16.14285714,14.57142857,-21.85714286,-6.285714286,3.714285714
12/16/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,53938,-5.714285714,16.14285714,17.57142857,-21.71428571,-6.142857143,3.428571429
12/17/2021,Veneto,ChIJd7cEzPHXeEcRcHyQFYcJBwE,57038,-5.285714286,16.28571429,18,-21.28571429,-5.857142857,3.285714286
